Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
53586-HAR,Female,75,Yes,Haryana,4,13,None,No,No,Yes,Cable,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,"Bank Withdrawal",52.3,3765.05,0,40,0,3805.05,Stayed,Others,Others
53591-TAM,Male,29,No,"Tamil Nadu",8,26,None,No,No,Yes,Cable,Yes,Yes,Yes,No,No,No,No,Yes,"Two Year",No,"Credit Card",38.55,280,0,0,0,280,Stayed,Others,Others
53595-HAR,Female,67,No,Haryana,6,15,None,Yes,No,Yes,DSL,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",70.75,146.9,0,0,53.86,200.76,Churned,Attitude,"Attitude of support person"
53598-HAR,Male,26,No,Haryana,9,3,None,No,No,Yes,DSL,No,No,No,No,No,No,No,Yes,"One Year",Yes,"Credit Card",25.25,947.75,0,0,0,947.75,Stayed,Others,Others
53624-WES,Male,66,No,"West Bengal",12,6,None,Yes,Yes,Yes,"Fiber Optic",No,No,Yes,Yes,Yes,Yes,No,No,"One Year",Yes,"Bank Withdrawal",106,6441.4,0,110,2063.4,8614.8,Churned,Price,"Long distance charges"
53637-KER,Male,22,No,Kerala,10,11,"Deal 4",Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Credit Card",20.65,417.5,0,0,929.4,1346.9,Stayed,Others,Others
53647-TAM,Male,53,No,"Tamil Nadu",2,11,None,Yes,Yes,Yes,Cable,Yes,Yes,No,Yes,No,No,No,Yes,"Two Year",No,"Credit Card",66.75,4760.3,0,0,1628.64,6388.94,Stayed,Others,Others
53665-HAR,Female,64,No,Haryana,8,20,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",104.9,6891.45,0,0,2599.08,9490.53,Stayed,Others,Others
53666-HAR,Male,33,No,Haryana,8,24,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Credit Card",19.4,997.75,0,0,1919.13,2916.88,Stayed,Others,Others
53689-AND,Male,32,Yes,"Andhra Pradesh",2,6,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",80.1,679.3,0,0,291.12,970.42,Churned,Competitor,"Competitor had better devices"
53697-TAM,Male,73,Yes,"Tamil Nadu",15,11,"Deal 5",Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,"Credit Card",20.05,20.05,0,0,19.87,39.92,Churned,Price,"Long distance charges"
53706-KER,Female,36,No,Kerala,0,16,None,Yes,No,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",49.3,1233.25,0,0,115.68,1348.93,Stayed,Others,Others
53716-GUJ,Female,61,No,Gujarat,15,25,"Deal 2",Yes,No,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Yes,No,"Two Year",Yes,"Credit Card",70.1,3238.4,0,30,213.6,3482,Stayed,Others,Others
53717-MAH,Female,43,Yes,Maharashtra,13,3,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Credit Card",20.2,98.35,0,0,101.46,199.81,Stayed,Others,Others
53717-TAM,Female,35,Yes,"Tamil Nadu",0,10,None,Yes,Yes,Yes,"Fiber Optic",No,No,Yes,Yes,Yes,Yes,Yes,No,"Two Year",Yes,"Credit Card",107.5,7853.7,0,60,681.84,8595.54,Stayed,Others,Others
53719-HAR,Male,47,Yes,Haryana,8,7,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",19.65,116.85,0,0,174.54,291.39,Stayed,Others,Others
53732-TAM,Female,20,No,"Tamil Nadu",8,8,"Deal 2",Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"One Year",No,"Credit Card",73.9,3160.55,0,0,241.5,3402.05,Churned,Price,"Price too high"
53759-AND,Female,51,No,"Andhra Pradesh",3,5,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,"Bank Withdrawal",99.15,3615.6,0,30,480.6,4126.2,Churned,Competitor,"Competitor had better devices"
53766-KAR,Male,48,Yes,Karnataka,13,35,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",Yes,"Bank Withdrawal",25.95,1444.05,0,0,2677.92,4121.97,Stayed,Others,Others
53780-PUN,Female,47,No,Punjab,1,8,"Deal 1",Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",19.8,1396.25,0,0,1657.14,3053.39,Stayed,Others,Others
53781-AND,Female,27,No,"Andhra Pradesh",8,12,"Deal 2",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",114.5,4527.45,0,0,883.96,5411.41,Churned,Competitor,"Competitor made better offer"
53787-KER,Female,29,No,Kerala,1,8,None,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",No,"Credit Card",91.3,4965,0,0,1601.64,6566.64,Stayed,Others,Others
53790-RAJ,Male,36,No,Rajasthan,8,36,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Credit Card",19.15,124.4,0,0,63.24,187.64,Stayed,Others,Others
53797-PUN,Male,43,Yes,Punjab,7,16,None,Yes,Yes,Yes,Cable,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",55.7,259.4,0,0,94.85,354.25,Stayed,Others,Others
53821-AND,Male,27,No,"Andhra Pradesh",13,14,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",76.05,2227.8,0,0,1202.18,3429.98,Stayed,Others,Others
53826-MAH,Female,65,Yes,Maharashtra,13,12,None,Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,Yes,No,No,Yes,"One Year",Yes,"Bank Withdrawal",90.7,2835.5,0,0,1372.06,4207.56,Stayed,Others,Others
53850-HAR,Female,34,Yes,Haryana,11,12,"Deal 4",Yes,No,Yes,"Fiber Optic",No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",89.4,1095.65,0,0,209.52,1305.17,Churned,Dissatisfaction,"Product dissatisfaction"
53888-ODI,Female,24,Yes,Odisha,4,1,None,Yes,No,Yes,"Fiber Optic",Yes,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,"Credit Card",99,287.4,0,10,100.17,397.57,Churned,Competitor,"Competitor offered higher download speeds"
53915-PUN,Female,76,Yes,Punjab,8,8,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",70.15,70.15,0,0,47.97,118.12,Churned,Competitor,"Competitor made better offer"
53924-KAR,Female,23,Yes,Karnataka,7,6,"Deal 5",Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",19.85,63,0,0,27.52,90.52,Stayed,Others,Others
53927-TAM,Male,46,Yes,"Tamil Nadu",11,30,None,Yes,No,Yes,DSL,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",62.8,418.3,0,0,58.03,476.33,Stayed,Others,Others
53939-DEL,Male,39,Yes,Delhi,0,22,"Deal 2",Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",19.9,1110.05,0,0,1826.38,2936.43,Stayed,Others,Others
53957-BIH,Male,58,Yes,Bihar,6,34,"Deal 4",Yes,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",65.85,902.25,0,0,186.16,1088.41,Stayed,Others,Others
53964-PUN,Female,55,No,Punjab,2,18,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",95,3440.25,0,0,215.64,3655.89,Stayed,Others,Others
53976-CHH,Female,79,No,Chhattisgarh,14,32,"Deal 2",No,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",24.95,1364.75,0,0,0,1364.75,Stayed,Others,Others
54000-KAR,Male,58,No,Karnataka,4,6,None,Yes,Yes,Yes,"Fiber Optic",No,No,Yes,Yes,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",108.3,4586.15,0,0,1782.9,6369.05,Stayed,Others,Others
54025-UTT,Female,43,No,"Uttar Pradesh",8,23,None,Yes,No,Yes,"Fiber Optic",Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",89.05,1886.25,0,0,132,2018.25,Stayed,Others,Others
54031-MAH,Female,48,Yes,Maharashtra,8,20,None,Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,No,Yes,No,No,Yes,"Two Year",No,"Credit Card",98,6218.45,0,0,1488.06,7706.51,Stayed,Others,Others
54036-UTT,Female,50,No,"Uttar Pradesh",5,25,"Deal 3",Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",76.3,2404.15,0,0,1037.76,3441.91,Stayed,Others,Others
54055-TEL,Female,33,Yes,Telangana,4,5,None,Yes,No,Yes,"Fiber Optic",Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",74.4,139.4,0,0,19.58,158.98,Churned,Attitude,"Attitude of support person"
54073-JAM,Male,32,No,"Jammu & Kashmir",8,34,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",79.7,586.05,0,0,202.44,788.49,Churned,Attitude,"Attitude of support person"
54076-TAM,Female,34,No,"Tamil Nadu",2,23,None,No,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Mailed Check",25.1,25.1,0,0,0,25.1,Churned,Competitor,"Competitor had better devices"
54105-MAH,Male,36,Yes,Maharashtra,2,7,"Deal 5",Yes,No,Yes,DSL,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",66.65,520.95,0,0,246.4,767.35,Stayed,Others,Others
54112-UTT,Female,50,No,Uttarakhand,0,21,"Deal 2",Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"One Year",Yes,"Credit Card",84.15,4164.4,0,0,2324.5,6488.9,Stayed,Others,Others
54123-KAR,Female,24,Yes,Karnataka,10,9,"Deal 1",Yes,Yes,Yes,Cable,Yes,No,Yes,No,Yes,No,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",71.45,5025.85,0,0,2807.28,7833.13,Stayed,Others,Others
54147-AND,Female,73,No,"Andhra Pradesh",7,30,"Deal 2",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,No,Yes,Yes,No,Yes,"One Year",Yes,"Credit Card",109.4,7227.45,0,0,994.5,8221.95,Stayed,Others,Others
54289-BIH,Female,44,Yes,Bihar,10,34,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Credit Card",19.15,477.6,0,0,477.25,954.85,Stayed,Others,Others
54293-HAR,Female,22,Yes,Haryana,13,4,"Deal 5",Yes,Yes,Yes,"Fiber Optic",No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",82.75,417.75,0,0,148.7,566.45,Stayed,Others,Others
54294-PUN,Female,51,Yes,Punjab,1,14,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,"Credit Card",19.35,601.6,0,0,80.04,681.64,Stayed,Others,Others
54302-MAH,Female,45,No,Maharashtra,13,29,None,Yes,No,Yes,"Fiber Optic",No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",86.05,1818.9,0,0,311.01,2129.91,Stayed,Others,Others
54312-ODI,Female,22,No,Odisha,15,1,None,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,"Credit Card",50.7,350.35,0,0,179.48,529.83,Stayed,Others,Others
54321-TAM,Male,33,Yes,"Tamil Nadu",2,22,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",74.4,215.8,0,0,71.46,287.26,Churned,Other,"Don't know"
54322-KAR,Female,54,No,Karnataka,11,25,None,Yes,No,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,"Two Year",Yes,"Bank Withdrawal",108.3,7679.65,36.13,50,2991.6,10685.12,Stayed,Others,Others
54350-UTT,Female,71,Yes,"Uttar Pradesh",1,23,None,Yes,No,Yes,"Fiber Optic",No,No,Yes,No,No,Yes,No,No,"Two Year",Yes,"Bank Withdrawal",84.95,1443.65,4.76,70,462.6,1971.49,Stayed,Others,Others
54366-WES,Male,32,No,"West Bengal",10,13,"Deal 3",Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",Yes,"Bank Withdrawal",19.5,516.3,0,0,89.5,605.8,Stayed,Others,Others
54368-KAR,Female,66,No,Karnataka,11,32,"Deal 5",Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",78.95,78.95,0,0,23.96,102.91,Churned,Competitor,"Competitor offered higher download speeds"
54407-WES,Male,59,Yes,"West Bengal",5,29,"Deal 5",Yes,Yes,Yes,DSL,No,No,Yes,Yes,No,No,No,No,Month-to-Month,No,"Mailed Check",62.05,62.05,0,10,47.83,119.88,Churned,Other,Moved
54432-KAR,Female,55,Yes,Karnataka,4,32,None,Yes,No,Yes,DSL,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",55.9,238.5,0,0,70.8,309.3,Stayed,Others,Others
54433-GUJ,Female,58,No,Gujarat,6,11,None,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",90.6,6441.85,0,0,2517.84,8959.69,Stayed,Others,Others
54460-HAR,Female,45,No,Haryana,10,17,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Mailed Check",25.1,611.45,0,0,824.78,1436.23,Stayed,Others,Others
54463-JAM,Male,52,No,"Jammu & Kashmir",6,7,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Mailed Check",80.05,80.05,0,0,39.79,119.84,Churned,Competitor,"Competitor made better offer"
54466-MAH,Male,26,No,Maharashtra,8,14,"Deal 2",Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Mailed Check",90.5,4318.35,0,0,551.78,4870.13,Stayed,Others,Others
54470-MAD,Male,26,No,"Madhya Pradesh",9,16,"Deal 4",Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Bank Withdrawal",20.4,275.7,0,0,509.88,785.58,Stayed,Others,Others
54479-GUJ,Female,63,Yes,Gujarat,11,15,"Deal 2",Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",74.45,3721.9,0,0,367.99,4089.89,Stayed,Others,Others
54490-AND,Female,41,Yes,"Andhra Pradesh",1,26,"Deal 4",Yes,No,Yes,DSL,Yes,No,No,Yes,No,Yes,Yes,No,"One Year",Yes,"Credit Card",64.15,1274.45,0,100,675.6,2050.05,Stayed,Others,Others
54491-TAM,Female,47,Yes,"Tamil Nadu",14,20,"Deal 4",Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Credit Card",18.9,347.65,0,0,677.2,1024.85,Stayed,Others,Others
54515-MAD,Female,22,No,"Madhya Pradesh",13,4,"Deal 5",Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",49.55,393.45,0,0,19.04,412.49,Stayed,Others,Others
54516-WES,Female,42,No,"West Bengal",4,13,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,"Mailed Check",89.15,89.15,0,0,32.35,121.5,Churned,Competitor,"Competitor had better devices"
54563-JAM,Male,32,Yes,"Jammu & Kashmir",11,15,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,No,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",105.25,6823.4,23.67,0,2571.52,9371.25,Stayed,Others,Others
54563-WES,Female,38,Yes,"West Bengal",2,14,"Deal 2",Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,"Bank Withdrawal",106.4,5127.95,0,0,1690.59,6818.54,Churned,Competitor,"Competitor had better devices"
54584-WES,Female,46,No,"West Bengal",14,5,None,Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",110.75,7751.7,0,0,2861.28,10612.98,Stayed,Others,Others
54633-UTT,Male,53,Yes,"Uttar Pradesh",5,20,"Deal 5",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",93.85,93.85,0,0,16.15,110,Churned,Competitor,"Competitor offered more data"
54638-UTT,Male,77,Yes,"Uttar Pradesh",1,21,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",105.1,5376.4,0,0,1515.8,6892.2,Stayed,Others,Others
54667-TEL,Male,51,Yes,Telangana,11,33,"Deal 5",Yes,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",54.4,475.1,0,0,12.48,487.58,Stayed,Others,Others
54671-PUN,Female,27,Yes,Punjab,6,22,"Deal 3",Yes,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",62.45,2045.55,0,0,1064.96,3110.51,Stayed,Others,Others
54678-GUJ,Female,61,No,Gujarat,9,8,None,Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,"One Year",No,"Bank Withdrawal",107.45,5680.9,14.76,0,384.54,6050.68,Stayed,Others,Others
54688-JHA,Male,33,No,Jharkhand,6,8,"Deal 4",Yes,No,Yes,Cable,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,"Mailed Check",51.5,900.5,35.34,0,792.2,1657.36,Churned,Dissatisfaction,"Lack of self-service on Website"
54718-MAH,Male,28,No,Maharashtra,11,32,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",79.75,769.1,0,0,61.02,830.12,Stayed,Others,Others
54732-JHA,Male,51,Yes,Jharkhand,7,7,"Deal 1",Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",25.55,1867.7,0,0,2651.04,4518.74,Stayed,Others,Others
54732-TAM,Female,45,Yes,"Tamil Nadu",6,27,None,Yes,Yes,Yes,DSL,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",59.6,2094.9,0,0,721.35,2816.25,Stayed,Others,Others
54736-MAD,Female,67,No,"Madhya Pradesh",5,25,"Deal 2",Yes,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",70.35,3454.6,0,100,1261.5,4816.1,Stayed,Others,Others
54740-BIH,Female,51,No,Bihar,10,24,"Deal 3",Yes,No,Yes,DSL,Yes,Yes,No,Yes,Yes,No,No,Yes,"One Year",No,"Credit Card",70.6,2708.2,0,0,1605.12,4313.32,Stayed,Others,Others
54756-TEL,Male,36,Yes,Telangana,5,28,"Deal 2",Yes,No,Yes,"Fiber Optic",No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"One Year",No,"Credit Card",103.9,6449.15,0,0,2627.88,9077.03,Stayed,Others,Others
54793-KER,Female,65,No,Kerala,15,1,None,Yes,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",76.5,1155.6,0,0,596.55,1752.15,Stayed,Others,Others
54801-TEL,Male,40,Yes,Telangana,7,25,"Deal 2",Yes,No,Yes,Cable,Yes,No,No,Yes,Yes,No,No,No,"One Year",No,"Mailed Check",65.8,4068,27.79,20,1708.8,5769.01,Stayed,Others,Others
54803-UTT,Male,64,Yes,"Uttar Pradesh",9,31,None,Yes,No,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,"Two Year",Yes,"Bank Withdrawal",110,6668.35,0,0,1477.2,8145.55,Stayed,Others,Others
54834-PUN,Male,59,Yes,Punjab,7,5,"Deal 2",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",81.4,3775.85,0,0,71.55,3847.4,Stayed,Others,Others
54839-JAM,Female,57,No,"Jammu & Kashmir",12,18,"Deal 5",Yes,No,Yes,"Fiber Optic",No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",84.85,523.5,0,0,235.92,759.42,Churned,Competitor,"Competitor made better offer"
54891-HAR,Female,55,No,Haryana,11,24,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Credit Card",19.9,527.5,0,0,34,561.5,Stayed,Others,Others
54923-ODI,Female,36,No,Odisha,9,8,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,"One Year",Yes,"Credit Card",23.95,1216.35,0,0,2170.05,3386.4,Stayed,Others,Others
54933-HAR,Female,67,No,Haryana,4,1,None,Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,Yes,No,No,"Two Year",Yes,"Credit Card",116.1,7839.85,0,40,2985.52,10865.37,Stayed,Others,Others
54934-TAM,Female,46,Yes,"Tamil Nadu",9,30,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",Yes,"Bank Withdrawal",24.15,1498.85,0,0,2569.72,4068.57,Stayed,Others,Others
54940-MAD,Female,46,No,"Madhya Pradesh",9,8,None,Yes,No,Yes,Cable,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",49.85,365.55,13.01,10,302.32,664.86,Churned,Competitor,"Competitor offered higher download speeds"
54954-ASS,Male,26,No,Assam,2,34,"Deal 1",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",104.15,7365.3,0,0,274.06,7639.36,Stayed,Others,Others
54968-MAH,Female,54,No,Maharashtra,2,30,"Deal 2",Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,No,"Two Year",Yes,"Bank Withdrawal",73.8,4616.05,49.51,30,77.47,4674.01,Stayed,Others,Others
54972-HAR,Female,73,Yes,Haryana,15,14,"Deal 3",Yes,Yes,Yes,"Fiber Optic",No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",104.9,3351.55,33.73,0,1392.32,4710.14,Churned,Attitude,"Attitude of support person"
54976-KER,Female,41,No,Kerala,4,34,None,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",81.25,580.1,47.36,0,85.12,617.86,Stayed,Others,Others
54992-ODI,Female,51,No,Odisha,13,12,"Deal 1",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",93.7,6585.35,0,0,2876.92,9462.27,Churned,Competitor,"Competitor offered more data"
55004-TEL,Male,27,Yes,Telangana,6,25,"Deal 2",No,No,Yes,Cable,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",30.2,1453.1,0,0,0,1453.1,Stayed,Others,Others
55015-WES,Female,29,No,"West Bengal",10,24,None,No,No,Yes,DSL,No,Yes,Yes,No,Yes,No,No,Yes,"One Year",No,"Credit Card",46.4,812.4,0,0,0,812.4,Stayed,Others,Others
55046-BIH,Female,51,Yes,Bihar,3,6,"Deal 4",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",81,818.05,0,0,495,1313.05,Churned,Attitude,"Attitude of support person"
55059-ODI,Female,66,Yes,Odisha,15,28,None,Yes,No,Yes,DSL,No,Yes,No,No,No,Yes,No,Yes,"One Year",Yes,"Bank Withdrawal",60,1259.35,0,0,179.6,1438.95,Stayed,Others,Others
55065-KAR,Female,72,No,Karnataka,6,6,None,Yes,No,Yes,DSL,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",59.4,1023.9,0,0,589.28,1613.18,Churned,Price,"Price too high"
55091-JAM,Female,23,Yes,"Jammu & Kashmir",3,10,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",19.7,599.25,49.79,0,385.5,934.96,Stayed,Others,Others
55101-RAJ,Female,28,No,Rajasthan,6,28,None,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",No,"Credit Card",84.35,3571.6,0,0,413.28,3984.88,Stayed,Others,Others
55103-WES,Female,30,Yes,"West Bengal",0,9,"Deal 5",Yes,No,Yes,"Fiber Optic",No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,"Credit Card",88.35,262.05,0,0,148.2,410.25,Churned,Competitor,"Competitor offered more data"
55106-ASS,Female,29,No,Assam,2,14,"Deal 5",Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,"Credit Card",20.1,20.1,0,0,16.81,36.91,Churned,Competitor,"Competitor made better offer"
55127-UTT,Male,70,No,"Uttar Pradesh",0,30,"Deal 1",Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",108.1,7774.05,0,0,1934.64,9708.69,Stayed,Others,Others
55132-MAD,Female,39,No,"Madhya Pradesh",11,25,None,Yes,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,"Two Year",No,"Bank Withdrawal",52.85,1498.65,0,0,284.85,1783.5,Stayed,Others,Others
55149-MAD,Female,68,Yes,"Madhya Pradesh",0,6,None,Yes,No,Yes,"Fiber Optic",No,No,Yes,Yes,Yes,No,No,Yes,"Two Year",No,"Credit Card",88.8,4805.3,0,0,1826.55,6631.85,Stayed,Others,Others
55152-TAM,Female,64,No,"Tamil Nadu",10,25,None,Yes,Yes,Yes,"Fiber Optic",Yes,Yes,No,No,No,Yes,No,Yes,"One Year",Yes,"Credit Card",96.55,6581.9,0,0,134.64,6716.54,Churned,Attitude,"Attitude of service provider"
55153-MAH,Male,59,No,Maharashtra,12,28,"Deal 2",Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Bank Withdrawal",20.05,902,0,0,1391.5,2293.5,Stayed,Others,Others
